neighborhood,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
מרכז העיר,3637.02,3424.02,3784.09,4193.36,4543.96,5096.42,5442.86,5907.84,6213.6,6281.76,5561.82,7120.88,5914.75,5860.09,6593.63,6710.78,6897.91,8546.85,9761.22,8658.64,8786.61,9051.28,9315.95,9580.62,9845.29
נווה נחל,3150.0,3260.38,2410.0,4727.27,4518.52,4524.3,8107.13,3303.04,5927.43,4083.49,5836.73,5953.0,3669.25,5296.11,4782.1,4020.34,6013.72,5993.83,9165.43,6384.96,6739.16,6899.43,7059.69,7219.96,7380.23
נוף גנים,3607.53,2636.83,3780.1,4231.51,3875.06,6724.27,5143.17,5811.88,5910.77,5562.88,6725.81,6556.13,5632.19,5519.65,5180.35,5478.5,6619.4,7059.2,8688.56,8782.79,7965.94,8183.99,8402.05,8620.11,8838.17
נוף הגלבוע,,5644.38,4605.26,,3653.85,170.27,6658.74,6479.31,6599.28,,3965.93,7229.53,8130.85,,6510.57,7961.2,9811.4,10294.21,9100.22,10240.96,10153.74,10511.18,10868.62,11226.07,11583.51
נוף הגלעד,5018.3,4350.0,5906.45,4723.27,5198.11,5816.96,6261.03,6314.71,6073.68,6190.31,7206.48,8168.96,7272.59,8651.78,7218.6,8085.23,9485.2,8357.91,11141.93,12165.54,10520.91,10839.06,11157.2,11475.35,11793.5
נוף הירדן,3052.52,2295.55,3484.85,2526.63,3290.69,4628.53,5220.51,6051.11,4480.24,4361.79,6094.43,6659.37,5712.03,6083.64,6112.73,5740.58,5216.59,6584.94,8512.08,8221.11,7887.11,8141.46,8395.8,8650.15,8904.49
נוף קדומים,2670.0,3939.1,2840.85,4149.38,2734.49,4216.34,3436.51,6135.53,4831.25,4547.47,6554.31,8217.42,4881.92,3346.41,4595.98,4637.68,6589.92,8036.46,9015.04,9713.94,8091.91,8362.14,8632.37,8902.6,9172.83
נוף שאן,2873.47,4290.81,3642.37,3006.79,4040.82,4751.04,,5250.14,3985.05,4596.71,7157.28,7863.0,4379.59,4868.44,6028.56,4430.5,6734.79,5471.08,7949.46,6188.64,6910.59,7083.0,7255.41,7427.82,7600.23
קרית רבין,,,5060.61,6467.26,5086.08,5821.72,6572.79,6494.49,6614.35,7073.88,6600.72,7428.79,7359.27,7019.26,7541.55,7972.3,10613.28,9989.83,8505.92,10181.51,9882.47,10148.44,10414.41,10680.38,10946.35
