neighborhood,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ההסתדרות,14070.21,14280.36,16119.55,17757.42,16663.14,18521.02,20033.06,20731.73,17787.09,21754.78,27318.51,27991.71
נווה סביון,16859.28,17867.1,18983.09,19215.17,19686.13,21446.97,21074.11,21918.66,23482.36,24850.18,26958.92,27911.9
נווה רבין,15195.01,15851.28,17023.06,18544.09,19002.21,19048.57,20291.3,20680.01,24491.43,25667.59,25792.25,26471.17
עמידר,12903.23,17619.13,22499.27,19947.1,21950.6,21435.68,23448.75,14491.3,24662.26,22418.12,32564.99,40454.55
קרית גיורא,14566.2,14104.0,14754.74,17997.94,18141.6,19021.2,19426.42,20332.1,19236.81,20062.0,22631.61,34926.72
שיכון ממשלתי,14056.05,16421.34,12783.39,13731.8,16705.84,13790.25,18855.44,18293.93,20690.46,21479.09,19626.29,25636.93
שפרינצק,13860.97,14813.03,16827.44,18269.91,19407.81,19717.17,18403.57,18754.22,22754.2,23346.95,26687.99,32188.23
