neighborhood,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
אזור תעשיה,,,4918.03,,,,,,,,,,,,,9290.03,13886.77,10744.09,1000.0,14114.94,10604.08,10897.13,11190.18,11483.23,11776.28
בן גוריון,3465.65,3562.56,3294.99,4050.79,5762.33,7341.7,6843.88,7037.28,6920.78,8088.6,7942.03,8896.16,7630.68,8889.55,8069.22,9361.24,10400.36,12824.1,16265.49,16311.31,14106.1,14673.54,15240.98,15808.43,16375.87
דדו,,2982.25,5263.16,5278.57,3343.39,4475.33,5789.47,6023.75,8176.04,7408.47,8856.68,7752.92,5186.96,10225.74,7996.4,7616.0,10370.0,10607.25,12484.42,12318.58,11916.26,12359.7,12803.14,13246.58,13690.02
הארזים,2531.42,1477.36,510.0,,5027.9,6939.45,6028.17,4463.63,7144.79,9137.74,7381.41,9032.69,7352.02,8484.76,8478.16,8501.03,10401.19,12002.82,13476.84,14803.9,13546.63,14138.4,14730.17,15321.93,15913.7
"הרי""ף",3468.02,5333.33,4318.57,11488.76,3916.07,5016.6,4859.15,6763.49,8616.41,8290.43,7714.98,8545.74,8513.06,8864.96,9006.25,10688.49,11088.6,13781.35,15924.56,14941.1,13934.76,14446.93,14959.1,15471.27,15983.43
יעקב מסיקה,4051.81,,3164.43,6545.53,3935.5,3881.8,7346.13,5985.44,8745.72,7043.79,6310.57,8016.67,7891.21,9208.66,9640.2,11533.3,12268.15,11518.63,20036.73,13264.36,14645.27,15262.4,15879.52,16496.65,17113.78
מישור הגפן,4226.93,3373.86,4847.22,3649.32,5798.08,6279.83,6877.82,6833.8,6814.55,7850.29,7685.77,7889.76,6791.89,6237.21,8620.39,9000.07,9110.19,9860.13,13150.53,12697.99,11548.15,11945.13,12342.12,12739.11,13136.09
קרית מנחם,,,,,,,,,,,,8988.07,7891.03,8653.2,9033.31,9642.21,11595.28,13687.26,13632.67,12713.09,14378.05,15123.97,15869.88,16615.8,17361.72
שפירא,3541.39,3458.53,3782.68,4980.4,6433.62,6555.36,6727.66,7160.07,7960.44,8655.07,9343.17,9171.67,9593.33,10702.59,10015.03,11304.97,13120.83,14159.92,15362.04,13919.42,15034.73,15628.76,16222.79,16816.82,17410.86
