neighborhood,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
גבעת ארזים,5116.67,4073.5,5297.25,5383.0,6222.9,6382.67,7504.49,7382.44,8573.75,8672.56,6414.14,7503.59,9123.04,8196.31,7853.49,9666.47,11235.57,12539.84,10142.05,11866.67,11710.13,12067.53,12424.92,12782.31,13139.7
הראשונים,4920.73,3752.0,2434.59,3551.87,3618.23,4192.94,4887.33,6365.52,7359.59,6756.38,7325.55,7812.25,6234.57,6080.86,6971.8,8127.3,7386.09,7532.42,7609.55,11552.83,9398.39,9700.75,10003.1,10305.46,10607.82
מורד ההר,,4588.92,4591.63,5937.55,6287.73,7254.84,8303.61,8940.07,7496.77,8866.5,10290.16,9521.02,10434.86,10893.9,10857.79,9710.08,13262.29,14312.59,10927.0,14094.32,14057.97,14534.44,15010.91,15487.39,15963.86
מורד הנחל,4425.0,,3318.18,4723.51,5938.57,7571.43,8340.34,7290.08,8357.14,9142.99,,,7307.69,9451.97,11337.32,9366.67,12108.53,,10774.08,10224.43,12071.69,12447.25,12822.81,13198.36,13573.92
שלומית,4238.08,3538.82,3173.31,4477.49,5941.66,7352.59,5755.1,8118.37,9329.87,9829.51,8686.77,10254.38,7932.4,9634.8,7399.95,9834.14,12560.01,13751.34,,13673.64,13695.34,14198.85,14702.35,15205.86,15709.36
