neighborhood,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
נאות אשכול,8281.22,5129.5,6191.46,8506.06,10052.83,10945.93,10347.32,11467.52,10792.72,10959.12,15497.66,17014.0,15279.25,16342.95,17849.59,16313.28,25111.57,23288.44,28886.98,24653.82,25718.02,26772.54,27827.06,28881.58,29936.1
נאות בגין,7486.28,7476.24,8311.69,10385.5,11823.36,12085.43,12152.15,12891.18,13646.69,14569.06,16931.94,16921.74,17882.18,17856.2,18517.99,19837.51,23981.84,24129.15,24944.64,23942.1,25631.47,26568.88,27506.29,28443.7,29381.12
נאות בן גוריון,4786.93,4917.66,5780.06,6754.51,8860.96,10535.65,10183.98,10930.7,11039.98,12947.44,13082.02,15620.42,15698.83,17117.42,17368.98,17513.65,20143.97,22859.55,23156.22,25159.1,24541.16,25571.47,26601.78,27632.09,28662.4
נאות רבין שכונה ירוקה,,,,,,,,,,,,,,15357.77,17276.41,19076.75,22747.05,24126.18,24559.77,24643.43,27894.36,29589.82,31285.29,32980.76,34676.23
"נאות שז""ר",,5741.05,6101.11,6695.28,10048.9,10561.5,10551.83,10173.78,10916.77,12556.07,13974.4,14347.61,16465.16,16436.1,16288.66,15685.78,18759.08,18988.77,21774.81,20464.96,21860.69,22696.59,23532.49,24368.39,25204.3
נווה אילן,6769.3,7217.23,8656.25,9621.03,10932.45,11578.07,12657.29,11257.83,12568.6,13679.94,14772.76,14455.12,16598.09,17336.53,17326.78,17076.07,24154.68,19627.51,20296.88,26152.16,23555.11,24404.48,25253.85,26103.22,26952.58
רמות ויצמן,5189.09,5216.65,5667.07,7803.66,9150.53,10293.87,10607.42,10757.01,11498.72,12212.39,13801.0,16150.43,14554.64,16655.05,16878.14,18630.19,20276.65,20086.79,24960.63,21104.5,23497.5,24442.53,25387.55,26332.58,27277.6
